loc,cases,deaths,date,Region,year
BATANGAS,56,0,12/1/2020,REGION IV-A-CALABARZON,2020
BATANGAS,148,0,19/01/2020,REGION IV-A-CALABARZON,2020
BATANGAS,104,0,26/01/2020,REGION IV-A-CALABARZON,2020
BATANGAS,109,0,2/2/2020,REGION IV-A-CALABARZON,2020
BATANGAS,103,0,9/2/2020,REGION IV-A-CALABARZON,2020
BATANGAS,90,0,16/02/2020,REGION IV-A-CALABARZON,2020
BATANGAS,59,1,23/02/2020,REGION IV-A-CALABARZON,2020
BATANGAS,54,0,1/3/2020,REGION IV-A-CALABARZON,2020
BATANGAS,47,0,8/3/2020,REGION IV-A-CALABARZON,2020
BATANGAS,46,0,15/03/2020,REGION IV-A-CALABARZON,2020
BATANGAS,36,0,22/03/2020,REGION IV-A-CALABARZON,2020
BATANGAS,6,0,29/03/2020,REGION IV-A-CALABARZON,2020
BATANGAS,2,0,5/4/2020,REGION IV-A-CALABARZON,2020
BATANGAS,1,0,12/4/2020,REGION IV-A-CALABARZON,2020
BATANGAS,4,0,19/04/2020,REGION IV-A-CALABARZON,2020
BATANGAS,6,0,26/04/2020,REGION IV-A-CALABARZON,2020
BATANGAS,1,0,3/5/2020,REGION IV-A-CALABARZON,2020
BATANGAS,0,0,10/5/2020,REGION IV-A-CALABARZON,2020
BATANGAS,2,1,17/05/2020,REGION IV-A-CALABARZON,2020
BATANGAS,3,0,24/05/2020,REGION IV-A-CALABARZON,2020
BATANGAS,0,0,31/05/2020,REGION IV-A-CALABARZON,2020
BATANGAS,5,0,7/6/2020,REGION IV-A-CALABARZON,2020
BATANGAS,1,0,14/06/2020,REGION IV-A-CALABARZON,2020
BATANGAS,6,0,21/06/2020,REGION IV-A-CALABARZON,2020
BATANGAS,3,0,28/06/2020,REGION IV-A-CALABARZON,2020
BATANGAS,6,0,5/7/2020,REGION IV-A-CALABARZON,2020
BATANGAS,7,0,12/7/2020,REGION IV-A-CALABARZON,2020
BATANGAS,6,0,19/07/2020,REGION IV-A-CALABARZON,2020
BATANGAS,7,0,26/07/2020,REGION IV-A-CALABARZON,2020
BATANGAS,9,0,2/8/2020,REGION IV-A-CALABARZON,2020
BATANGAS,16,0,9/8/2020,REGION IV-A-CALABARZON,2020
BATANGAS,5,1,16/08/2020,REGION IV-A-CALABARZON,2020
BATANGAS,6,0,23/08/2020,REGION IV-A-CALABARZON,2020
BATANGAS,7,0,30/08/2020,REGION IV-A-CALABARZON,2020
BATANGAS,10,0,6/9/2020,REGION IV-A-CALABARZON,2020
BATANGAS,9,0,13/09/2020,REGION IV-A-CALABARZON,2020
BATANGAS,8,0,20/09/2020,REGION IV-A-CALABARZON,2020
BATANGAS,5,0,27/09/2020,REGION IV-A-CALABARZON,2020
BATANGAS,11,0,4/10/2020,REGION IV-A-CALABARZON,2020
BATANGAS,6,0,11/10/2020,REGION IV-A-CALABARZON,2020
BATANGAS,13,0,18/10/2020,REGION IV-A-CALABARZON,2020
BATANGAS,7,0,25/10/2020,REGION IV-A-CALABARZON,2020
BATANGAS,9,0,1/11/2020,REGION IV-A-CALABARZON,2020
BATANGAS,12,1,8/11/2020,REGION IV-A-CALABARZON,2020
BATANGAS,12,0,15/11/2020,REGION IV-A-CALABARZON,2020
BATANGAS,13,0,22/11/2020,REGION IV-A-CALABARZON,2020
BATANGAS,12,0,29/11/2020,REGION IV-A-CALABARZON,2020
BATANGAS,10,0,6/12/2020,REGION IV-A-CALABARZON,2020
BATANGAS,12,1,13/12/2020,REGION IV-A-CALABARZON,2020
BATANGAS,13,0,20/12/2020,REGION IV-A-CALABARZON,2020
BATANGAS,12,0,27/12/2020,REGION IV-A-CALABARZON,2020
BULACAN,143,0,12/1/2020,REGION III-CENTRAL LUZON,2020
BULACAN,226,1,19/01/2020,REGION III-CENTRAL LUZON,2020
BULACAN,175,1,26/01/2020,REGION III-CENTRAL LUZON,2020
BULACAN,212,2,2/2/2020,REGION III-CENTRAL LUZON,2020
BULACAN,225,2,9/2/2020,REGION III-CENTRAL LUZON,2020
BULACAN,142,1,16/02/2020,REGION III-CENTRAL LUZON,2020
BULACAN,120,0,23/02/2020,REGION III-CENTRAL LUZON,2020
BULACAN,124,0,1/3/2020,REGION III-CENTRAL LUZON,2020
BULACAN,95,0,8/3/2020,REGION III-CENTRAL LUZON,2020
BULACAN,108,0,15/03/2020,REGION III-CENTRAL LUZON,2020
BULACAN,46,1,22/03/2020,REGION III-CENTRAL LUZON,2020
BULACAN,28,0,29/03/2020,REGION III-CENTRAL LUZON,2020
BULACAN,16,0,5/4/2020,REGION III-CENTRAL LUZON,2020
BULACAN,17,0,12/4/2020,REGION III-CENTRAL LUZON,2020
BULACAN,10,0,19/04/2020,REGION III-CENTRAL LUZON,2020
BULACAN,15,0,26/04/2020,REGION III-CENTRAL LUZON,2020
BULACAN,7,0,3/5/2020,REGION III-CENTRAL LUZON,2020
BULACAN,15,0,10/5/2020,REGION III-CENTRAL LUZON,2020
BULACAN,9,0,17/05/2020,REGION III-CENTRAL LUZON,2020
BULACAN,10,0,24/05/2020,REGION III-CENTRAL LUZON,2020
BULACAN,10,0,31/05/2020,REGION III-CENTRAL LUZON,2020
BULACAN,9,0,7/6/2020,REGION III-CENTRAL LUZON,2020
BULACAN,10,0,14/06/2020,REGION III-CENTRAL LUZON,2020
BULACAN,17,2,21/06/2020,REGION III-CENTRAL LUZON,2020
BULACAN,28,1,28/06/2020,REGION III-CENTRAL LUZON,2020
BULACAN,36,1,5/7/2020,REGION III-CENTRAL LUZON,2020
BULACAN,55,0,12/7/2020,REGION III-CENTRAL LUZON,2020
BULACAN,55,1,19/07/2020,REGION III-CENTRAL LUZON,2020
BULACAN,63,0,26/07/2020,REGION III-CENTRAL LUZON,2020
BULACAN,67,0,2/8/2020,REGION III-CENTRAL LUZON,2020
BULACAN,76,1,9/8/2020,REGION III-CENTRAL LUZON,2020
BULACAN,94,0,16/08/2020,REGION III-CENTRAL LUZON,2020
BULACAN,76,0,23/08/2020,REGION III-CENTRAL LUZON,2020
BULACAN,74,0,30/08/2020,REGION III-CENTRAL LUZON,2020
BULACAN,94,0,6/9/2020,REGION III-CENTRAL LUZON,2020
BULACAN,97,0,13/09/2020,REGION III-CENTRAL LUZON,2020
BULACAN,71,0,20/09/2020,REGION III-CENTRAL LUZON,2020
BULACAN,60,0,27/09/2020,REGION III-CENTRAL LUZON,2020
BULACAN,38,0,4/10/2020,REGION III-CENTRAL LUZON,2020
BULACAN,60,0,11/10/2020,REGION III-CENTRAL LUZON,2020
BULACAN,52,1,18/10/2020,REGION III-CENTRAL LUZON,2020
BULACAN,37,0,25/10/2020,REGION III-CENTRAL LUZON,2020
BULACAN,43,0,1/11/2020,REGION III-CENTRAL LUZON,2020
BULACAN,47,0,8/11/2020,REGION III-CENTRAL LUZON,2020
BULACAN,44,0,15/11/2020,REGION III-CENTRAL LUZON,2020
BULACAN,42,0,22/11/2020,REGION III-CENTRAL LUZON,2020
BULACAN,38,0,29/11/2020,REGION III-CENTRAL LUZON,2020
BULACAN,68,0,6/12/2020,REGION III-CENTRAL LUZON,2020
BULACAN,48,0,13/12/2020,REGION III-CENTRAL LUZON,2020
BULACAN,52,0,20/12/2020,REGION III-CENTRAL LUZON,2020
BULACAN,52,0,27/12/2020,REGION III-CENTRAL LUZON,2020
CAGAYAN,7,0,12/1/2020,Region II-CAGAYAN VALLEY,2020
CAGAYAN,11,0,19/01/2020,Region II-CAGAYAN VALLEY,2020
CAGAYAN,12,0,26/01/2020,Region II-CAGAYAN VALLEY,2020
CAGAYAN,10,0,2/2/2020,Region II-CAGAYAN VALLEY,2020
CAGAYAN,12,0,9/2/2020,Region II-CAGAYAN VALLEY,2020
CAGAYAN,13,0,16/02/2020,Region II-CAGAYAN VALLEY,2020
CAGAYAN,8,0,23/02/2020,Region II-CAGAYAN VALLEY,2020
CAGAYAN,7,0,1/3/2020,Region II-CAGAYAN VALLEY,2020
CAGAYAN,2,0,8/3/2020,Region II-CAGAYAN VALLEY,2020
CAGAYAN,4,0,15/03/2020,Region II-CAGAYAN VALLEY,2020
CAGAYAN,1,0,22/03/2020,Region II-CAGAYAN VALLEY,2020
CAGAYAN,0,0,29/03/2020,Region II-CAGAYAN VALLEY,2020
CAGAYAN,0,0,5/4/2020,Region II-CAGAYAN VALLEY,2020
CAGAYAN,0,0,12/4/2020,Region II-CAGAYAN VALLEY,2020
CAGAYAN,0,0,19/04/2020,Region II-CAGAYAN VALLEY,2020
CAGAYAN,1,0,26/04/2020,Region II-CAGAYAN VALLEY,2020
CAGAYAN,0,0,3/5/2020,Region II-CAGAYAN VALLEY,2020
CAGAYAN,1,0,10/5/2020,Region II-CAGAYAN VALLEY,2020
CAGAYAN,1,0,17/05/2020,Region II-CAGAYAN VALLEY,2020
CAGAYAN,0,0,24/05/2020,Region II-CAGAYAN VALLEY,2020
CAGAYAN,0,0,31/05/2020,Region II-CAGAYAN VALLEY,2020
CAGAYAN,3,0,7/6/2020,Region II-CAGAYAN VALLEY,2020
CAGAYAN,1,0,14/06/2020,Region II-CAGAYAN VALLEY,2020
CAGAYAN,2,0,21/06/2020,Region II-CAGAYAN VALLEY,2020
CAGAYAN,2,0,28/06/2020,Region II-CAGAYAN VALLEY,2020
CAGAYAN,0,0,5/7/2020,Region II-CAGAYAN VALLEY,2020
CAGAYAN,2,0,12/7/2020,Region II-CAGAYAN VALLEY,2020
CAGAYAN,3,0,19/07/2020,Region II-CAGAYAN VALLEY,2020
CAGAYAN,3,0,26/07/2020,Region II-CAGAYAN VALLEY,2020
CAGAYAN,1,0,2/8/2020,Region II-CAGAYAN VALLEY,2020
CAGAYAN,5,1,9/8/2020,Region II-CAGAYAN VALLEY,2020
CAGAYAN,4,0,16/08/2020,Region II-CAGAYAN VALLEY,2020
CAGAYAN,0,0,23/08/2020,Region II-CAGAYAN VALLEY,2020
CAGAYAN,1,0,30/08/2020,Region II-CAGAYAN VALLEY,2020
CAGAYAN,4,0,6/9/2020,Region II-CAGAYAN VALLEY,2020
CAGAYAN,3,0,13/09/2020,Region II-CAGAYAN VALLEY,2020
CAGAYAN,4,0,20/09/2020,Region II-CAGAYAN VALLEY,2020
CAGAYAN,5,0,27/09/2020,Region II-CAGAYAN VALLEY,2020
CAGAYAN,7,0,4/10/2020,Region II-CAGAYAN VALLEY,2020
CAGAYAN,8,1,11/10/2020,Region II-CAGAYAN VALLEY,2020
CAGAYAN,4,0,18/10/2020,Region II-CAGAYAN VALLEY,2020
CAGAYAN,3,0,25/10/2020,Region II-CAGAYAN VALLEY,2020
CAGAYAN,0,0,1/11/2020,Region II-CAGAYAN VALLEY,2020
CAGAYAN,4,0,8/11/2020,Region II-CAGAYAN VALLEY,2020
CAGAYAN,5,0,15/11/2020,Region II-CAGAYAN VALLEY,2020
CAGAYAN,5,0,22/11/2020,Region II-CAGAYAN VALLEY,2020
CAGAYAN,2,0,29/11/2020,Region II-CAGAYAN VALLEY,2020
CAGAYAN,4,0,6/12/2020,Region II-CAGAYAN VALLEY,2020
CAGAYAN,0,0,13/12/2020,Region II-CAGAYAN VALLEY,2020
CAGAYAN,0,0,20/12/2020,Region II-CAGAYAN VALLEY,2020
CAGAYAN,0,0,27/12/2020,Region II-CAGAYAN VALLEY,2020
CAMARINES NORTE,12,0,12/1/2020,REGION V-BICOL REGION,2020
CAMARINES NORTE,10,0,19/01/2020,REGION V-BICOL REGION,2020
CAMARINES NORTE,13,0,26/01/2020,REGION V-BICOL REGION,2020
CAMARINES NORTE,13,0,2/2/2020,REGION V-BICOL REGION,2020
CAMARINES NORTE,11,0,9/2/2020,REGION V-BICOL REGION,2020
CAMARINES NORTE,11,0,16/02/2020,REGION V-BICOL REGION,2020
CAMARINES NORTE,6,0,23/02/2020,REGION V-BICOL REGION,2020
CAMARINES NORTE,17,0,1/3/2020,REGION V-BICOL REGION,2020
CAMARINES NORTE,11,0,8/3/2020,REGION V-BICOL REGION,2020
CAMARINES NORTE,10,0,15/03/2020,REGION V-BICOL REGION,2020
CAMARINES NORTE,13,2,22/03/2020,REGION V-BICOL REGION,2020
CAMARINES NORTE,7,0,29/03/2020,REGION V-BICOL REGION,2020
CAMARINES NORTE,3,0,5/4/2020,REGION V-BICOL REGION,2020
CAMARINES NORTE,7,0,12/4/2020,REGION V-BICOL REGION,2020
CAMARINES NORTE,0,0,19/04/2020,REGION V-BICOL REGION,2020
CAMARINES NORTE,5,1,26/04/2020,REGION V-BICOL REGION,2020
CAMARINES NORTE,1,0,3/5/2020,REGION V-BICOL REGION,2020
CAMARINES NORTE,2,0,10/5/2020,REGION V-BICOL REGION,2020
CAMARINES NORTE,2,0,17/05/2020,REGION V-BICOL REGION,2020
CAMARINES NORTE,1,0,24/05/2020,REGION V-BICOL REGION,2020
CAMARINES NORTE,0,0,31/05/2020,REGION V-BICOL REGION,2020
CAMARINES NORTE,1,0,7/6/2020,REGION V-BICOL REGION,2020
CAMARINES NORTE,1,0,14/06/2020,REGION V-BICOL REGION,2020
CAMARINES NORTE,1,1,21/06/2020,REGION V-BICOL REGION,2020
CAMARINES NORTE,2,0,28/06/2020,REGION V-BICOL REGION,2020
CAMARINES NORTE,1,0,5/7/2020,REGION V-BICOL REGION,2020
CAMARINES NORTE,4,0,12/7/2020,REGION V-BICOL REGION,2020
CAMARINES NORTE,3,0,19/07/2020,REGION V-BICOL REGION,2020
CAMARINES NORTE,4,0,26/07/2020,REGION V-BICOL REGION,2020
CAMARINES NORTE,9,0,2/8/2020,REGION V-BICOL REGION,2020
CAMARINES NORTE,7,0,9/8/2020,REGION V-BICOL REGION,2020
CAMARINES NORTE,4,0,16/08/2020,REGION V-BICOL REGION,2020
CAMARINES NORTE,2,0,23/08/2020,REGION V-BICOL REGION,2020
CAMARINES NORTE,4,0,30/08/2020,REGION V-BICOL REGION,2020
CAMARINES NORTE,0,0,6/9/2020,REGION V-BICOL REGION,2020
CAMARINES NORTE,6,0,13/09/2020,REGION V-BICOL REGION,2020
CAMARINES NORTE,4,0,20/09/2020,REGION V-BICOL REGION,2020
CAMARINES NORTE,4,0,27/09/2020,REGION V-BICOL REGION,2020
CAMARINES NORTE,0,0,4/10/2020,REGION V-BICOL REGION,2020
CAMARINES NORTE,4,0,11/10/2020,REGION V-BICOL REGION,2020
CAMARINES NORTE,1,0,18/10/2020,REGION V-BICOL REGION,2020
CAMARINES NORTE,1,0,25/10/2020,REGION V-BICOL REGION,2020
CAMARINES NORTE,3,0,1/11/2020,REGION V-BICOL REGION,2020
CAMARINES NORTE,2,0,8/11/2020,REGION V-BICOL REGION,2020
CAMARINES NORTE,5,0,15/11/2020,REGION V-BICOL REGION,2020
CAMARINES NORTE,2,0,22/11/2020,REGION V-BICOL REGION,2020
CAMARINES NORTE,2,0,29/11/2020,REGION V-BICOL REGION,2020
CAMARINES NORTE,5,0,6/12/2020,REGION V-BICOL REGION,2020
CAMARINES NORTE,2,0,13/12/2020,REGION V-BICOL REGION,2020
CAMARINES NORTE,3,0,20/12/2020,REGION V-BICOL REGION,2020
CAMARINES NORTE,4,0,27/12/2020,REGION V-BICOL REGION,2020
CAMARINES SUR,25,0,12/1/2020,REGION V-BICOL REGION,2020
CAMARINES SUR,49,1,19/01/2020,REGION V-BICOL REGION,2020
CAMARINES SUR,42,0,26/01/2020,REGION V-BICOL REGION,2020
CAMARINES SUR,35,0,2/2/2020,REGION V-BICOL REGION,2020
CAMARINES SUR,48,0,9/2/2020,REGION V-BICOL REGION,2020
CAMARINES SUR,35,0,16/02/2020,REGION V-BICOL REGION,2020
CAMARINES SUR,54,1,23/02/2020,REGION V-BICOL REGION,2020
CAMARINES SUR,36,0,1/3/2020,REGION V-BICOL REGION,2020
CAMARINES SUR,33,0,8/3/2020,REGION V-BICOL REGION,2020
CAMARINES SUR,24,1,15/03/2020,REGION V-BICOL REGION,2020
CAMARINES SUR,17,0,22/03/2020,REGION V-BICOL REGION,2020
CAMARINES SUR,15,0,29/03/2020,REGION V-BICOL REGION,2020
CAMARINES SUR,5,0,5/4/2020,REGION V-BICOL REGION,2020
CAMARINES SUR,8,1,12/4/2020,REGION V-BICOL REGION,2020
CAMARINES SUR,4,0,19/04/2020,REGION V-BICOL REGION,2020
CAMARINES SUR,8,0,26/04/2020,REGION V-BICOL REGION,2020
CAMARINES SUR,6,0,3/5/2020,REGION V-BICOL REGION,2020
CAMARINES SUR,6,0,10/5/2020,REGION V-BICOL REGION,2020
CAMARINES SUR,6,0,17/05/2020,REGION V-BICOL REGION,2020
CAMARINES SUR,0,0,24/05/2020,REGION V-BICOL REGION,2020
CAMARINES SUR,2,0,31/05/2020,REGION V-BICOL REGION,2020
CAMARINES SUR,3,0,7/6/2020,REGION V-BICOL REGION,2020
CAMARINES SUR,7,0,14/06/2020,REGION V-BICOL REGION,2020
CAMARINES SUR,2,0,21/06/2020,REGION V-BICOL REGION,2020
CAMARINES SUR,2,0,28/06/2020,REGION V-BICOL REGION,2020
CAMARINES SUR,4,0,5/7/2020,REGION V-BICOL REGION,2020
CAMARINES SUR,2,0,12/7/2020,REGION V-BICOL REGION,2020
CAMARINES SUR,7,0,19/07/2020,REGION V-BICOL REGION,2020
CAMARINES SUR,2,0,26/07/2020,REGION V-BICOL REGION,2020
CAMARINES SUR,3,0,2/8/2020,REGION V-BICOL REGION,2020
CAMARINES SUR,4,1,9/8/2020,REGION V-BICOL REGION,2020
CAMARINES SUR,5,2,16/08/2020,REGION V-BICOL REGION,2020
CAMARINES SUR,7,1,23/08/2020,REGION V-BICOL REGION,2020
CAMARINES SUR,4,0,30/08/2020,REGION V-BICOL REGION,2020
CAMARINES SUR,3,0,6/9/2020,REGION V-BICOL REGION,2020
CAMARINES SUR,3,0,13/09/2020,REGION V-BICOL REGION,2020
CAMARINES SUR,4,0,20/09/2020,REGION V-BICOL REGION,2020
CAMARINES SUR,4,0,27/09/2020,REGION V-BICOL REGION,2020
CAMARINES SUR,4,0,4/10/2020,REGION V-BICOL REGION,2020
CAMARINES SUR,7,0,11/10/2020,REGION V-BICOL REGION,2020
CAMARINES SUR,6,0,18/10/2020,REGION V-BICOL REGION,2020
CAMARINES SUR,3,0,25/10/2020,REGION V-BICOL REGION,2020
CAMARINES SUR,5,0,1/11/2020,REGION V-BICOL REGION,2020
CAMARINES SUR,5,0,8/11/2020,REGION V-BICOL REGION,2020
CAMARINES SUR,3,0,15/11/2020,REGION V-BICOL REGION,2020
CAMARINES SUR,4,0,22/11/2020,REGION V-BICOL REGION,2020
CAMARINES SUR,2,0,29/11/2020,REGION V-BICOL REGION,2020
CAMARINES SUR,4,0,6/12/2020,REGION V-BICOL REGION,2020
CAMARINES SUR,5,0,13/12/2020,REGION V-BICOL REGION,2020
CAMARINES SUR,6,0,20/12/2020,REGION V-BICOL REGION,2020
CAMARINES SUR,5,0,27/12/2020,REGION V-BICOL REGION,2020
CATANDUANES,2,0,12/1/2020,REGION V-BICOL REGION,2020
CATANDUANES,2,0,19/01/2020,REGION V-BICOL REGION,2020
CATANDUANES,2,0,26/01/2020,REGION V-BICOL REGION,2020
CATANDUANES,1,0,2/2/2020,REGION V-BICOL REGION,2020
CATANDUANES,0,0,9/2/2020,REGION V-BICOL REGION,2020
CATANDUANES,1,0,16/02/2020,REGION V-BICOL REGION,2020
CATANDUANES,0,0,23/02/2020,REGION V-BICOL REGION,2020
CATANDUANES,2,0,1/3/2020,REGION V-BICOL REGION,2020
CATANDUANES,1,0,8/3/2020,REGION V-BICOL REGION,2020
CATANDUANES,0,0,15/03/2020,REGION V-BICOL REGION,2020
CATANDUANES,0,0,22/03/2020,REGION V-BICOL REGION,2020
CATANDUANES,0,0,29/03/2020,REGION V-BICOL REGION,2020
CATANDUANES,0,0,5/4/2020,REGION V-BICOL REGION,2020
CATANDUANES,0,0,12/4/2020,REGION V-BICOL REGION,2020
CATANDUANES,1,0,19/04/2020,REGION V-BICOL REGION,2020
CATANDUANES,0,0,26/04/2020,REGION V-BICOL REGION,2020
CATANDUANES,0,0,3/5/2020,REGION V-BICOL REGION,2020
CATANDUANES,3,0,10/5/2020,REGION V-BICOL REGION,2020
CATANDUANES,1,0,17/05/2020,REGION V-BICOL REGION,2020
CATANDUANES,0,0,24/05/2020,REGION V-BICOL REGION,2020
CATANDUANES,4,0,31/05/2020,REGION V-BICOL REGION,2020
CATANDUANES,2,0,7/6/2020,REGION V-BICOL REGION,2020
CATANDUANES,3,0,14/06/2020,REGION V-BICOL REGION,2020
CATANDUANES,1,0,21/06/2020,REGION V-BICOL REGION,2020
CATANDUANES,1,0,28/06/2020,REGION V-BICOL REGION,2020
CATANDUANES,3,0,5/7/2020,REGION V-BICOL REGION,2020
CATANDUANES,3,0,12/7/2020,REGION V-BICOL REGION,2020
CATANDUANES,0,0,19/07/2020,REGION V-BICOL REGION,2020
CATANDUANES,1,0,26/07/2020,REGION V-BICOL REGION,2020
CATANDUANES,5,0,2/8/2020,REGION V-BICOL REGION,2020
CATANDUANES,1,0,9/8/2020,REGION V-BICOL REGION,2020
CATANDUANES,1,0,16/08/2020,REGION V-BICOL REGION,2020
CATANDUANES,3,0,23/08/2020,REGION V-BICOL REGION,2020
CATANDUANES,2,0,30/08/2020,REGION V-BICOL REGION,2020
CATANDUANES,1,0,6/9/2020,REGION V-BICOL REGION,2020
CATANDUANES,5,0,13/09/2020,REGION V-BICOL REGION,2020
CATANDUANES,5,0,20/09/2020,REGION V-BICOL REGION,2020
CATANDUANES,1,0,27/09/2020,REGION V-BICOL REGION,2020
CATANDUANES,5,0,4/10/2020,REGION V-BICOL REGION,2020
CATANDUANES,3,0,11/10/2020,REGION V-BICOL REGION,2020
CATANDUANES,1,0,18/10/2020,REGION V-BICOL REGION,2020
CATANDUANES,1,0,25/10/2020,REGION V-BICOL REGION,2020
CATANDUANES,3,0,1/11/2020,REGION V-BICOL REGION,2020
CATANDUANES,1,0,8/11/2020,REGION V-BICOL REGION,2020
CATANDUANES,9,0,15/11/2020,REGION V-BICOL REGION,2020
CATANDUANES,2,0,22/11/2020,REGION V-BICOL REGION,2020
CATANDUANES,4,0,29/11/2020,REGION V-BICOL REGION,2020
CATANDUANES,3,0,6/12/2020,REGION V-BICOL REGION,2020
CATANDUANES,3,0,13/12/2020,REGION V-BICOL REGION,2020
CATANDUANES,5,0,20/12/2020,REGION V-BICOL REGION,2020
CATANDUANES,4,0,27/12/2020,REGION V-BICOL REGION,2020
CAVITE,166,0,12/1/2020,REGION IV-A-CALABARZON,2020
CAVITE,334,0,19/01/2020,REGION IV-A-CALABARZON,2020
CAVITE,278,1,26/01/2020,REGION IV-A-CALABARZON,2020
CAVITE,292,0,2/2/2020,REGION IV-A-CALABARZON,2020
CAVITE,281,0,9/2/2020,REGION IV-A-CALABARZON,2020
CAVITE,189,0,16/02/2020,REGION IV-A-CALABARZON,2020
CAVITE,150,0,23/02/2020,REGION IV-A-CALABARZON,2020
CAVITE,125,0,1/3/2020,REGION IV-A-CALABARZON,2020
CAVITE,103,1,8/3/2020,REGION IV-A-CALABARZON,2020
CAVITE,91,0,15/03/2020,REGION IV-A-CALABARZON,2020
CAVITE,71,0,22/03/2020,REGION IV-A-CALABARZON,2020
CAVITE,41,0,29/03/2020,REGION IV-A-CALABARZON,2020
CAVITE,11,0,5/4/2020,REGION IV-A-CALABARZON,2020
CAVITE,10,0,12/4/2020,REGION IV-A-CALABARZON,2020
CAVITE,12,0,19/04/2020,REGION IV-A-CALABARZON,2020
CAVITE,5,0,26/04/2020,REGION IV-A-CALABARZON,2020
CAVITE,4,0,3/5/2020,REGION IV-A-CALABARZON,2020
CAVITE,5,0,10/5/2020,REGION IV-A-CALABARZON,2020
CAVITE,3,0,17/05/2020,REGION IV-A-CALABARZON,2020
CAVITE,6,0,24/05/2020,REGION IV-A-CALABARZON,2020
CAVITE,3,0,31/05/2020,REGION IV-A-CALABARZON,2020
CAVITE,4,0,7/6/2020,REGION IV-A-CALABARZON,2020
CAVITE,6,0,14/06/2020,REGION IV-A-CALABARZON,2020
CAVITE,11,0,21/06/2020,REGION IV-A-CALABARZON,2020
CAVITE,14,0,28/06/2020,REGION IV-A-CALABARZON,2020
CAVITE,18,0,5/7/2020,REGION IV-A-CALABARZON,2020
CAVITE,16,0,12/7/2020,REGION IV-A-CALABARZON,2020
CAVITE,11,0,19/07/2020,REGION IV-A-CALABARZON,2020
CAVITE,15,0,26/07/2020,REGION IV-A-CALABARZON,2020
CAVITE,11,0,2/8/2020,REGION IV-A-CALABARZON,2020
CAVITE,14,0,9/8/2020,REGION IV-A-CALABARZON,2020
CAVITE,8,0,16/08/2020,REGION IV-A-CALABARZON,2020
CAVITE,20,0,23/08/2020,REGION IV-A-CALABARZON,2020
CAVITE,7,0,30/08/2020,REGION IV-A-CALABARZON,2020
CAVITE,14,0,6/9/2020,REGION IV-A-CALABARZON,2020
CAVITE,12,0,13/09/2020,REGION IV-A-CALABARZON,2020
CAVITE,21,0,20/09/2020,REGION IV-A-CALABARZON,2020
CAVITE,13,0,27/09/2020,REGION IV-A-CALABARZON,2020
CAVITE,14,0,4/10/2020,REGION IV-A-CALABARZON,2020
CAVITE,17,0,11/10/2020,REGION IV-A-CALABARZON,2020
CAVITE,31,1,18/10/2020,REGION IV-A-CALABARZON,2020
CAVITE,30,1,25/10/2020,REGION IV-A-CALABARZON,2020
CAVITE,29,1,1/11/2020,REGION IV-A-CALABARZON,2020
CAVITE,42,1,8/11/2020,REGION IV-A-CALABARZON,2020
CAVITE,51,0,15/11/2020,REGION IV-A-CALABARZON,2020
CAVITE,54,0,22/11/2020,REGION IV-A-CALABARZON,2020
CAVITE,47,0,29/11/2020,REGION IV-A-CALABARZON,2020
CAVITE,60,0,6/12/2020,REGION IV-A-CALABARZON,2020
CAVITE,60,0,13/12/2020,REGION IV-A-CALABARZON,2020
CAVITE,57,0,20/12/2020,REGION IV-A-CALABARZON,2020
CAVITE,68,0,27/12/2020,REGION IV-A-CALABARZON,2020
DAGUPAN CITY,9,0,12/1/2020,Region I-ILOCOS REGION,2020
DAGUPAN CITY,11,0,19/01/2020,Region I-ILOCOS REGION,2020
DAGUPAN CITY,4,0,26/01/2020,Region I-ILOCOS REGION,2020
DAGUPAN CITY,7,0,2/2/2020,Region I-ILOCOS REGION,2020
DAGUPAN CITY,6,0,9/2/2020,Region I-ILOCOS REGION,2020
DAGUPAN CITY,7,0,16/02/2020,Region I-ILOCOS REGION,2020
DAGUPAN CITY,5,0,23/02/2020,Region I-ILOCOS REGION,2020
DAGUPAN CITY,4,0,1/3/2020,Region I-ILOCOS REGION,2020
DAGUPAN CITY,7,0,8/3/2020,Region I-ILOCOS REGION,2020
DAGUPAN CITY,8,0,15/03/2020,Region I-ILOCOS REGION,2020
DAGUPAN CITY,4,0,22/03/2020,Region I-ILOCOS REGION,2020
DAGUPAN CITY,4,0,29/03/2020,Region I-ILOCOS REGION,2020
DAGUPAN CITY,4,0,5/4/2020,Region I-ILOCOS REGION,2020
DAGUPAN CITY,2,0,12/4/2020,Region I-ILOCOS REGION,2020
DAGUPAN CITY,0,0,19/04/2020,Region I-ILOCOS REGION,2020
DAGUPAN CITY,0,0,26/04/2020,Region I-ILOCOS REGION,2020
DAGUPAN CITY,1,0,3/5/2020,Region I-ILOCOS REGION,2020
DAGUPAN CITY,0,0,10/5/2020,Region I-ILOCOS REGION,2020
DAGUPAN CITY,0,0,17/05/2020,Region I-ILOCOS REGION,2020
DAGUPAN CITY,0,0,24/05/2020,Region I-ILOCOS REGION,2020
DAGUPAN CITY,1,0,31/05/2020,Region I-ILOCOS REGION,2020
DAGUPAN CITY,0,0,7/6/2020,Region I-ILOCOS REGION,2020
DAGUPAN CITY,1,0,14/06/2020,Region I-ILOCOS REGION,2020
